Gender,Age,Tenure in Months,Phone Service,Multiple Lines,Internet Service,Internet Type,Online Security,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Payment Method,Monthly Charge,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status
1,1,11.606598633620461,0,0,1,0,0,0,0,1,1,1,0,0,0,45.4,0.0,20.0,0.0,438.8,1
1,2,69.0,1,0,0,0,0,0,0,0,0,0,0,2,1,-7.0,0.0,0.0,1422.78,2779.08,0
1,2,50.0,1,1,1,2,1,1,0,1,1,1,1,2,1,105.05,0.0,0.0,2045.0,7208.3,0
0,1,12.0,1,0,1,2,0,0,0,0,1,1,1,0,0,84.6,0.0,0.0,30.84,1048.19,0
0,1,19.0,1,0,1,2,1,0,0,0,0,0,1,0,0,73.2,0.0,0.0,489.25,1930.35,1
0,0,69.0,1,1,1,2,0,1,1,1,1,1,1,2,0,110.5,0.0,0.0,1650.48,9105.93,0
0,0,66.0,1,1,1,1,1,1,0,0,0,0,1,0,0,67.45,41.67,0.0,1531.2,5998.18,0
0,1,5.0,1,0,1,0,0,0,0,0,0,0,1,0,1,44.8,0.0,0.0,178.0,398.45,0
1,2,69.0,1,1,1,0,1,1,1,0,1,1,1,2,1,74.1,0.0,0.0,921.84,5952.84,0
1,1,12.0,1,1,1,0,0,0,0,1,1,1,1,0,0,96.05,0.0,0.0,536.52,1684.62,1
1,1,17.0,1,1,0,0,0,0,0,0,0,0,1,2,1,25.15,0.0,0.0,769.08,1181.68,0
1,2,57.0,1,1,1,2,0,0,0,0,1,0,1,1,0,89.85,0.0,0.0,2089.62,7014.97,0
0,0,38.0,1,0,1,2,0,1,1,0,0,1,1,0,1,84.25,0.0,0.0,671.08,3935.58,1
1,1,12.0,1,0,0,0,0,0,0,0,0,0,1,0,1,20.05,0.0,0.0,467.52,732.97,0
1,2,24.0,1,1,1,2,0,0,0,0,0,0,1,0,0,76.1,0.0,0.0,740.88,2453.58,1
1,2,63.0,1,1,1,2,1,1,0,1,1,1,1,0,0,109.4,0.0,0.0,1644.93,8676.38,0
0,1,2.0,1,0,1,2,0,0,0,0,0,0,1,0,0,69.65,0.0,0.0,15.28,160.43,1
1,0,36.0,1,0,1,0,0,0,1,0,1,1,1,1,1,65.4,0.0,0.0,954.36,3452.76,1
1,2,18.0,1,0,0,0,0,0,0,0,0,0,1,0,1,20.05,0.0,0.0,413.46,771.96,0
1,1,58.0,1,1,1,2,0,1,1,1,1,1,1,1,0,105.05,0.0,0.0,1961.56,7966.41,0
1,1,42.0,1,1,1,2,0,1,0,1,0,0,1,0,0,95.25,27.3,0.0,766.92,4698.97,1
0,2,5.0,1,0,1,2,0,0,0,1,1,1,1,0,0,96.25,0.0,0.0,160.6,673.05,1
0,1,63.0,1,1,1,2,1,1,0,1,0,0,0,0,0,100.55,0.0,0.0,565.74,6781.09,1
1,1,50.0,1,1,1,2,1,1,0,1,1,1,1,1,0,108.25,0.0,0.0,2079.0,7510.4,0
1,1,6.0,1,0,1,1,0,1,0,0,0,0,1,0,2,55.3,0.0,0.0,11.16,335.41,1
0,1,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,-10.0,0.0,0.0,32.45,51.95,1
1,1,27.0,1,0,0,0,0,0,0,0,0,0,1,2,0,-9.0,0.0,0.0,1193.13,1713.68,0
0,0,6.0,1,0,1,1,0,0,0,0,0,0,1,0,1,45.65,0.0,0.0,34.14,357.59,0
1,1,10.0,1,1,0,0,0,0,0,0,0,0,1,2,0,25.7,0.0,0.0,321.0,572.6,0
1,1,67.0,1,0,0,1,0,0,0,0,0,0,1,2,1,20.8,0.0,0.0,590.94,2002.84,0
0,1,70.0,1,0,1,1,1,1,1,1,1,1,1,2,0,79.6,42.34,0.0,3340.4,8887.51,0
0,1,48.0,1,0,0,1,0,0,0,0,0,0,1,1,2,19.95,0.0,0.0,441.12,1377.82,0
0,1,16.0,1,0,1,2,0,1,0,0,1,1,1,0,1,93.2,35.7,0.0,652.16,2190.16,1
0,1,13.0,1,0,1,2,0,0,0,0,0,0,1,0,1,70.15,8.53,0.0,339.69,1217.86,0
1,0,5.0,1,0,1,2,0,0,0,1,0,0,0,0,0,80.6,36.44,40.0,28.9,448.01,1
0,0,72.0,1,1,1,2,1,0,0,0,0,0,0,2,0,79.05,0.0,80.0,524.88,6335.58,0
0,1,72.0,1,1,1,2,0,1,1,1,1,1,0,2,0,110.15,0.0,70.0,925.2,8994.0,0
1,0,24.0,1,0,1,2,0,0,0,0,1,1,1,0,1,79.85,0.0,0.0,847.2,2848.2,0
1,1,1.0,0,0,1,1,0,0,0,1,1,1,1,0,2,45.3,0.0,0.0,0.0,45.3,1
0,1,72.0,1,1,1,2,1,1,1,1,1,1,1,2,0,118.75,0.0,0.0,2962.08,11634.53,0
0,1,68.0,1,1,1,2,1,0,0,0,0,0,1,2,0,-1.0,0.0,0.0,535.16,6246.21,0
0,1,2.0,1,1,1,2,0,0,0,0,0,0,1,0,1,74.9,0.0,0.0,76.56,223.71,1
1,1,62.0,1,1,1,2,0,1,1,1,1,1,1,2,0,104.05,0.0,0.0,1095.54,7686.04,0
0,1,41.0,1,0,1,1,1,0,1,1,1,1,1,1,1,74.7,0.0,0.0,1031.56,4219.21,0
0,2,46.0,1,1,1,2,1,0,1,1,1,0,1,2,0,110.2,0.0,0.0,939.32,5911.42,0
1,2,3.0,1,1,1,2,0,0,0,0,0,0,1,0,0,76.05,0.0,0.0,90.75,322.55,1
1,1,71.0,1,1,1,1,1,1,1,1,1,1,1,2,1,91.25,0.0,0.0,3303.63,9893.23,0
0,2,2.0,1,0,1,1,0,0,0,0,0,0,1,0,1,50.15,0.0,0.0,13.72,128.82,1
0,2,2.0,1,0,1,1,1,0,0,0,0,0,1,0,1,54.85,0.0,0.0,51.48,155.68,1
0,1,60.0,1,0,1,1,0,1,1,1,0,0,1,1,1,70.15,0.0,0.0,2332.8,6557.5,0
1,1,40.0,1,1,1,2,0,0,0,1,0,0,1,0,0,84.9,0.0,0.0,713.2,4082.25,0
1,1,27.0,1,1,1,2,1,0,1,1,0,0,1,0,0,100.75,0.0,0.0,379.89,3173.44,0
1,0,3.0,1,0,1,1,0,0,0,0,0,1,1,0,0,43.3,0.0,0.0,146.52,270.17,1
1,2,6.0,1,0,1,1,0,0,0,0,0,0,1,0,0,44.6,0.0,0.0,295.2,556.0,1
1,1,1.0,1,0,1,1,0,0,0,0,0,0,1,0,1,-4.0,0.0,0.0,48.22,94.52,1
1,2,34.0,1,0,1,2,0,0,0,0,0,0,1,2,1,69.15,0.0,0.0,461.04,2736.14,0
0,0,1.0,1,0,1,2,0,0,0,0,1,1,1,0,0,79.6,0.0,0.0,21.72,101.32,1
1,1,32.0,0,0,1,1,0,1,0,1,1,1,1,0,1,50.6,0.0,0.0,0.0,1653.45,0
0,1,1.0,1,0,1,2,0,0,0,0,0,0,1,0,0,75.8,0.0,0.0,14.48,90.28,1
0,2,27.0,1,0,0,0,0,0,0,0,0,0,1,2,0,20.25,0.0,0.0,965.79,1503.99,0
0,2,12.0,1,0,1,2,1,0,0,1,0,0,1,1,1,85.15,0.0,0.0,191.64,1170.69,0
0,0,65.0,1,0,1,1,1,0,1,0,0,0,0,2,2,59.6,0.0,120.0,2813.85,6673.65,0
1,0,2.0,1,0,1,2,0,1,0,0,0,0,1,0,0,76.4,0.0,0.0,41.0,192.8,1
1,1,42.0,1,1,1,2,0,1,1,1,1,1,1,0,0,106.15,0.0,0.0,101.22,4613.92,1
0,1,62.0,0,0,1,0,1,0,1,1,0,0,0,2,0,48.7,0.0,120.0,0.0,3128.55,0
0,1,48.0,1,1,0,0,0,0,0,0,0,0,0,2,1,24.0,0.0,0.0,1479.36,2662.41,0
1,1,35.0,1,0,0,0,0,0,0,0,0,0,0,2,1,19.6,0.0,0.0,729.75,1416.7,0
0,1,71.0,1,0,0,0,0,0,0,0,0,0,0,2,1,19.6,0.0,0.0,2685.93,4102.43,0
0,2,72.0,1,1,1,2,1,1,1,1,1,1,1,2,0,110.45,0.0,0.0,3357.36,11416.21,0
1,0,12.0,1,1,1,2,0,0,0,0,0,1,1,0,1,73.75,0.0,0.0,179.52,1050.92,1
0,1,31.0,0,0,1,1,1,0,1,0,1,1,1,2,0,49.85,0.0,0.0,0.0,1520.1,0
0,1,45.0,1,0,1,1,0,1,0,0,0,0,1,0,1,50.25,0.0,0.0,292.05,2513.6,0
1,1,72.0,1,0,0,0,0,0,0,0,0,0,1,2,1,19.8,0.0,0.0,2191.68,3660.43,0
1,0,45.0,1,1,1,2,0,1,0,0,1,1,0,1,1,95.0,0.0,60.0,1505.25,5934.1,0
1,2,62.0,1,1,0,0,0,0,0,0,0,0,1,2,1,-10.0,0.0,0.0,1088.72,2501.72,0
0,0,17.0,1,0,0,0,0,0,0,0,0,0,1,1,1,19.55,0.0,0.0,721.14,1001.99,0
1,1,54.0,1,1,1,1,1,1,1,1,1,1,0,2,0,87.1,0.0,80.0,1001.16,5816.36,0
1,1,15.0,1,1,0,0,0,0,0,0,0,0,1,0,0,26.35,0.0,0.0,119.4,498.0,0
1,1,22.0,1,0,1,2,1,0,0,0,0,0,1,0,0,75.0,0.0,0.0,854.04,2427.99,0
1,1,12.0,1,1,1,2,0,0,0,1,0,0,1,0,0,84.45,0.0,0.0,148.32,1207.87,1
1,1,49.0,0,0,1,1,0,0,0,1,1,1,0,1,0,51.8,0.0,50.0,0.0,2591.25,1
0,0,2.0,0,0,1,0,0,0,0,1,1,1,1,0,0,44.6,0.0,0.0,0.0,97.1,1
1,2,24.0,1,1,1,1,1,0,0,0,0,0,1,0,0,54.75,0.0,0.0,414.48,1752.63,1
0,1,53.0,1,1,1,0,1,1,0,0,1,1,1,1,0,74.1,0.0,0.0,1968.42,5802.37,0
0,1,42.0,1,1,1,2,0,1,1,0,0,0,1,0,1,85.9,0.0,0.0,864.36,4594.11,0
1,2,56.0,1,0,1,1,1,1,1,1,1,0,1,2,0,85.65,0.0,0.0,1774.08,6598.53,0
1,0,28.0,0,0,1,1,0,0,1,0,0,0,1,0,1,30.1,0.0,0.0,0.0,810.85,0
1,1,6.0,1,0,0,0,0,0,0,0,0,0,0,0,2,19.7,0.0,0.0,166.68,278.33,0
1,1,1.0,1,0,1,1,0,0,1,0,0,0,1,0,2,49.9,0.0,0.0,39.6,89.5,1
0,1,11.0,1,1,1,2,0,0,0,0,0,0,1,0,0,76.5,0.0,0.0,171.6,1009.55,1
0,2,37.0,1,1,1,2,0,1,0,0,0,0,1,0,1,78.95,0.0,0.0,1387.13,4226.78,1
0,2,56.0,1,1,1,2,1,1,1,0,0,0,1,1,0,95.65,21.71,0.0,646.8,6096.84,0
0,1,7.0,1,0,1,1,1,0,0,0,1,1,1,1,0,59.1,0.0,0.0,47.81,417.06,0
1,2,66.0,1,1,1,2,0,1,1,1,1,0,1,1,1,110.9,0.0,0.0,653.4,8085.45,1
0,1,25.0,1,0,0,0,0,0,0,0,0,0,1,1,1,20.05,0.0,0.0,326.5,846.6,0
1,1,57.0,1,0,1,0,1,0,1,0,0,0,1,2,0,59.75,0.0,0.0,2809.53,6259.68,0
0,1,47.0,1,0,0,1,0,0,0,0,0,0,1,2,1,20.05,0.0,0.0,67.68,1084.38,0
0,0,8.0,0,0,1,1,1,0,0,0,1,1,1,0,0,38.5,0.0,0.0,0.0,330.8,0
1,2,12.0,0,0,1,1,0,0,0,0,0,0,1,2,1,29.35,38.98,0.0,0.0,342.22,0
0,1,58.0,1,0,1,0,0,0,0,0,0,0,0,1,1,44.1,0.0,150.0,1313.7,3876.75,0
0,2,7.0,1,0,1,2,0,0,0,1,0,0,1,0,0,79.0,0.0,0.0,182.63,705.58,1
1,0,52.0,1,1,1,0,1,0,1,1,1,1,1,2,1,79.75,0.0,0.0,1516.32,5734.12,0
1,1,70.0,1,1,1,0,1,1,1,1,0,0,1,2,0,79.25,0.0,0.0,1957.9,7689.75,0
0,1,22.0,1,0,1,1,1,0,0,0,0,0,0,0,1,48.8,0.0,20.0,86.9,1161.5,1
1,2,46.0,1,1,1,2,1,1,0,1,0,0,1,0,0,100.7,46.64,0.0,2259.06,6753.62,1
1,0,39.0,1,1,1,2,0,0,1,1,1,1,1,2,1,100.55,0.0,0.0,574.08,4469.43,0
0,1,63.0,1,0,0,0,0,0,0,0,0,0,1,2,0,19.35,0.0,0.0,2635.92,3899.77,0
1,1,10.0,1,0,0,0,0,0,0,0,0,0,1,2,1,19.85,0.0,0.0,155.1,353.6,0
0,1,54.0,1,0,0,0,0,0,0,0,0,0,0,2,0,-3.0,0.0,0.0,2264.22,3356.57,0
1,0,11.0,1,0,0,0,0,0,0,0,0,0,0,1,2,19.5,0.0,0.0,368.28,595.08,0
1,1,71.0,1,1,1,1,1,1,1,0,1,1,1,2,1,80.1,0.0,0.0,778.87,6364.27,0
1,2,43.0,1,0,1,2,1,1,1,0,0,0,1,1,0,84.25,0.0,0.0,653.6,4192.85,0
1,2,38.0,1,0,1,0,0,1,1,1,0,0,1,1,1,70.15,0.0,0.0,218.5,2715.85,1
1,2,21.0,1,0,1,2,0,1,0,1,0,0,1,0,0,86.55,0.0,0.0,468.3,2325.55,0
0,1,1.0,1,0,1,2,0,0,0,0,0,0,1,0,0,69.2,0.0,0.0,10.08,79.28,1
1,1,19.0,1,0,1,2,0,0,1,0,1,1,1,1,1,87.7,0.0,0.0,819.09,2545.04,0
1,1,59.0,1,1,1,2,1,1,1,1,1,1,1,2,0,113.75,0.0,0.0,883.82,7445.07,0
1,1,1.0,1,0,1,1,0,0,0,0,0,0,1,0,1,44.15,0.0,0.0,8.77,52.92,1
0,1,72.0,1,1,1,2,1,1,1,1,0,0,0,2,0,103.95,0.0,70.0,3187.44,10814.34,0
1,1,29.0,1,1,1,2,0,1,1,0,1,1,0,1,1,100.55,0.0,100.0,1447.68,4378.13,0
0,0,36.0,0,0,1,0,1,1,1,0,0,0,1,2,1,40.65,0.0,0.0,0.0,1547.35,0
0,0,1.0,1,0,1,2,0,0,0,0,0,1,1,0,0,69.6,0.0,0.0,14.19,83.79,1
1,1,10.0,1,0,0,0,0,0,0,0,0,0,1,1,1,20.35,0.0,0.0,174.0,350.3,0
0,1,39.0,1,0,1,2,0,1,1,0,0,0,1,2,0,80.45,0.0,0.0,953.55,4155.1,1
0,2,17.0,1,1,1,2,0,0,0,1,1,0,1,0,0,-4.0,0.0,0.0,65.11,1679.81,0
1,1,12.0,1,0,1,0,0,0,0,1,0,0,1,0,2,56.3,0.0,0.0,207.24,835.89,0
0,1,58.0,1,1,1,1,1,0,1,0,0,0,0,1,0,61.05,0.0,0.0,1528.88,5007.63,0
1,1,57.0,1,0,1,0,1,0,1,0,0,0,1,0,0,55.7,34.59,0.0,882.36,4019.37,0
0,2,69.0,1,0,0,1,0,0,0,0,0,0,1,2,0,20.15,0.0,0.0,791.43,2128.93,0
0,1,23.0,1,1,1,1,1,1,0,1,1,1,1,1,0,78.55,19.63,0.0,1124.24,2947.66,0
0,2,33.0,1,0,1,2,0,0,1,0,0,0,1,1,0,79.95,0.0,0.0,1395.57,4080.42,0
0,2,3.0,1,0,1,1,0,0,0,0,0,0,0,0,0,45.0,0.0,10.0,90.42,227.52,1
1,0,8.0,1,0,0,0,0,0,0,0,0,0,1,1,1,19.9,0.0,0.0,387.12,541.07,0
1,0,34.0,1,0,1,2,0,1,0,1,0,0,1,0,0,89.85,14.93,0.0,624.24,3701.06,0
1,1,14.0,1,0,1,0,1,0,0,1,0,0,1,0,0,65.45,0.0,0.0,638.4,1576.0,1
1,1,72.0,1,1,0,0,0,0,0,0,0,0,0,2,0,24.3,0.0,0.0,1470.24,3113.49,0
1,0,71.0,1,0,1,1,1,0,1,0,0,0,1,2,0,54.5,0.0,0.0,3430.72,7208.92,0
1,0,64.0,1,0,1,1,1,1,0,1,1,1,1,1,1,73.05,0.0,0.0,1704.96,6393.61,0
1,1,53.0,1,0,1,1,0,0,1,1,0,0,1,0,1,65.0,0.0,0.0,111.83,3475.63,0
0,0,68.0,1,1,1,2,0,1,0,1,0,0,1,2,0,89.95,0.0,0.0,1928.48,7902.78,0
1,1,5.0,1,1,1,2,0,0,0,0,0,0,1,0,0,80.15,0.0,0.0,57.7,442.7,1
1,2,52.0,1,1,1,2,0,0,0,0,0,0,1,2,0,72.95,0.0,0.0,2193.88,6023.63,0
1,2,67.0,1,1,1,2,0,1,0,1,1,1,1,1,0,104.1,0.0,0.0,548.06,7588.91,1
0,1,68.0,1,0,0,0,0,0,0,0,0,0,1,2,1,20.5,0.0,0.0,3291.88,4716.78,0
0,0,49.0,1,0,1,1,0,1,0,1,1,1,1,1,1,78.0,0.0,0.0,444.43,4268.63,0
1,0,37.0,1,0,0,0,0,0,0,0,0,0,0,2,0,19.8,0.0,0.0,303.77,1029.87,0
1,1,23.0,1,1,1,2,0,1,0,0,0,0,1,0,0,81.0,0.0,0.0,430.1,2347.2,1
1,2,11.0,1,0,0,0,0,0,0,0,0,0,1,0,1,20.45,0.0,0.0,489.83,727.13,0
0,0,70.0,1,0,0,0,0,0,0,0,0,0,0,1,0,19.7,0.0,0.0,700.0,2041.5,0
1,1,40.0,1,0,1,1,1,0,1,0,0,0,1,0,1,61.9,0.0,0.0,1479.2,4126.3,0
0,1,69.0,1,1,1,2,0,0,1,0,1,1,1,2,0,93.3,0.0,0.0,1968.57,8366.62,0
0,1,71.0,1,1,0,0,0,0,0,0,0,0,0,2,0,24.7,0.0,0.0,1383.79,3194.34,0
1,0,61.0,1,0,1,0,1,1,1,1,1,1,1,1,0,84.9,0.0,0.0,775.92,6040.42,0
0,1,26.0,1,1,1,2,0,1,0,1,1,1,1,0,0,100.5,0.0,0.0,667.16,3267.11,0
0,1,48.0,1,1,1,2,0,0,0,0,1,1,1,1,2,82.05,0.0,0.0,1149.6,5179.55,1
1,1,60.0,1,0,0,0,0,0,0,0,0,0,1,2,1,20.55,0.0,0.0,939.0,2144.05,0
1,1,15.0,1,0,1,2,0,0,0,0,0,0,0,0,0,68.6,0.0,90.0,362.55,1561.15,0
0,1,69.0,1,0,1,2,1,0,1,1,1,1,1,1,1,106.4,3.59,0.0,1667.73,8916.04,0
1,0,59.0,0,0,1,1,0,0,0,0,1,1,1,0,0,41.05,0.0,0.0,0.0,2452.7,1
1,1,54.0,1,1,1,2,0,0,1,1,1,1,1,1,0,105.2,23.01,0.0,391.5,6006.34,0
1,1,72.0,0,0,1,0,1,1,1,1,1,1,1,2,0,60.95,0.0,0.0,0.0,4549.05,0
0,1,8.789614072878818,1,0,0,0,0,0,0,0,0,0,1,0,0,19.5,0.0,0.0,394.47,544.82,0
1,2,66.0,1,0,0,0,0,0,0,0,0,0,0,2,1,19.75,0.0,0.0,2080.98,3425.48,0
0,2,72.0,1,1,1,2,0,1,1,0,1,1,1,2,0,98.65,0.0,0.0,2535.12,9664.57,0
1,2,43.0,1,0,1,2,1,0,0,0,0,0,1,0,0,75.2,0.0,0.0,1462.0,4660.6,1
0,2,57.0,0,0,1,1,0,1,0,1,1,1,1,2,0,55.0,0.0,0.0,0.0,3094.05,0
0,1,1.0,0,0,1,1,0,0,1,1,0,0,0,0,0,40.1,0.0,10.0,0.0,50.1,1
0,1,32.0,1,1,1,2,0,1,0,0,1,1,0,0,0,91.05,0.0,70.0,1501.44,4525.94,1
1,2,55.0,1,1,1,2,0,1,1,1,1,0,1,2,0,113.6,0.0,0.0,710.05,7002.75,0
1,2,51.0,0,0,1,1,0,0,0,0,0,0,1,0,1,30.05,0.0,0.0,0.0,1529.45,0
0,1,6.0,1,0,1,1,0,0,1,0,0,0,1,0,1,48.8,0.0,0.0,296.7,594.05,0
1,1,8.0,1,0,1,1,0,1,0,0,0,0,1,0,0,51.05,0.0,0.0,30.8,445.85,1
0,2,28.0,0,0,1,1,0,1,1,0,0,0,1,0,2,35.75,0.0,0.0,0.0,961.4,0
1,1,16.0,1,0,1,0,1,0,0,0,0,0,1,1,1,55.85,0.0,0.0,336.64,1194.44,0
0,2,30.0,1,1,1,2,0,0,1,1,1,1,1,2,0,101.3,0.0,0.0,1122.6,4097.1,0
0,2,12.0,0,0,1,0,0,1,1,1,1,1,1,1,0,60.65,40.41,0.0,0.0,702.89,0
0,0,60.0,1,1,1,2,0,1,0,1,1,1,1,0,0,105.9,0.0,0.0,642.0,7038.45,1
1,1,55.0,1,0,1,0,0,0,1,0,1,1,0,1,0,64.2,0.0,0.0,1520.75,5148.05,0
1,1,34.0,0,0,1,1,0,0,1,1,0,0,1,2,0,40.55,0.0,0.0,0.0,1325.85,0
1,1,15.0,0,0,1,1,0,0,1,0,0,0,0,0,0,29.7,0.0,90.0,0.0,528.25,1
0,1,2.0,1,0,1,2,0,0,0,1,0,0,0,0,0,80.65,0.0,20.0,11.7,175.85,1
0,2,6.0,1,0,0,0,0,0,0,0,0,0,1,1,1,19.7,0.0,0.0,264.78,359.23,0
1,0,66.0,1,1,1,2,1,1,0,1,1,1,1,2,1,106.05,0.0,0.0,1551.66,8533.01,1
0,1,72.0,1,1,1,2,1,0,0,1,0,0,1,2,0,95.1,0.0,0.0,1349.28,8192.43,0
0,1,10.0,1,0,1,0,0,0,1,0,1,1,1,0,1,60.95,0.0,0.0,83.5,713.05,0
1,1,1.0,1,1,1,0,0,0,0,0,0,0,1,0,0,50.45,0.0,0.0,28.25,78.7,1
0,1,47.0,1,0,1,1,0,0,1,0,1,1,0,2,0,63.8,0.0,80.0,1412.82,4500.07,0
1,2,22.0,0,0,1,1,0,1,1,1,1,1,1,2,0,56.75,0.0,0.0,0.0,1304.85,0
1,1,31.0,1,1,1,2,0,1,0,1,1,1,1,1,0,103.45,0.0,0.0,287.37,3353.82,1
0,2,39.0,1,0,1,2,0,1,1,0,0,0,1,0,0,81.5,0.0,0.0,1586.52,4693.82,0
1,2,30.0,1,0,1,1,0,0,0,0,0,0,1,0,0,50.4,0.0,0.0,139.5,1667.0,1
0,1,12.0,1,0,0,0,0,0,0,0,0,0,0,0,1,20.1,0.0,0.0,295.8,528.2,0
1,2,10.0,1,1,1,0,0,0,0,0,1,0,1,0,0,86.65,0.0,0.0,465.0,1321.65,1
1,2,45.0,1,1,1,1,1,1,1,0,1,0,1,2,1,75.15,0.0,0.0,422.55,3902.9,0
1,1,18.0,1,1,1,2,1,0,0,1,1,1,1,0,0,99.4,0.0,0.0,203.4,1946.35,1
1,0,70.0,0,0,1,0,0,1,1,1,1,1,1,1,0,60.35,49.23,0.0,0.0,4089.47,0
0,1,72.0,0,0,1,1,1,1,1,1,1,1,1,2,1,65.2,0.0,0.0,0.0,4784.45,0
0,1,12.0,1,1,1,2,1,1,0,0,1,1,1,0,0,99.7,0.0,0.0,192.84,1431.29,1
0,1,4.0,1,1,1,2,0,0,0,0,0,0,1,0,0,77.95,0.0,0.0,123.8,429.35,1
1,1,6.0,1,0,0,1,0,0,0,0,0,0,0,0,0,20.15,0.0,0.0,41.58,172.08,0
0,2,61.0,1,1,1,2,1,1,1,0,0,0,1,0,1,94.2,0.0,0.0,2058.75,7954.2,0
0,2,42.0,1,1,1,2,1,1,0,1,1,1,1,1,0,105.2,40.46,0.0,1485.96,6044.65,0
1,1,45.0,0,0,1,1,1,1,1,0,0,0,1,1,0,42.3,0.0,0.0,0.0,1840.75,0
0,1,8.0,1,0,1,1,1,0,1,0,1,1,1,0,0,66.05,0.0,0.0,268.32,842.82,0
0,1,14.0,1,0,1,1,0,0,1,1,1,1,1,0,0,69.65,0.0,0.0,518.14,1439.54,0
1,0,18.0,1,0,1,1,1,1,1,1,0,0,1,0,0,68.35,0.0,0.0,876.24,2176.04,0
0,1,43.0,1,1,0,0,0,0,0,0,0,0,1,2,1,25.7,0.0,0.0,1097.79,2285.99,0
1,1,27.0,1,0,1,1,1,0,0,0,0,0,1,1,1,48.7,0.0,0.0,243.27,1665.02,0
0,1,18.0,1,1,1,2,0,0,0,0,0,0,1,0,0,74.15,0.0,0.0,204.48,1550.23,0
1,1,5.0,0,0,1,1,0,0,0,0,0,0,1,0,0,24.95,0.0,0.0,0.0,100.4,1
0,1,52.0,1,0,1,2,1,1,1,0,0,0,1,0,0,84.05,0.0,0.0,1661.92,5988.72,0
0,1,23.0,1,0,1,0,0,1,0,0,0,0,0,0,1,49.7,0.0,150.0,971.98,2203.23,0
0,1,17.0,1,1,0,0,0,0,0,0,0,0,1,0,1,24.1,0.0,0.0,310.42,720.32,1
0,0,20.0,1,0,0,0,0,0,0,0,0,0,1,1,1,20.35,0.0,0.0,559.2,952.35,0
1,2,31.0,1,1,1,2,0,1,1,1,0,0,1,2,0,96.6,0.0,0.0,475.85,3353.8,0
1,2,35.0,1,0,0,0,0,0,0,0,0,0,1,2,1,20.2,0.0,0.0,1498.0,2182.4,0
0,2,6.0,0,0,1,0,0,1,1,0,0,0,0,2,1,40.55,0.0,50.0,0.0,267.5,0
0,1,2.0,1,1,1,2,0,0,0,0,0,0,1,0,0,75.55,0.0,0.0,82.74,249.04,1
1,0,14.0,1,0,0,0,0,0,0,0,0,0,1,1,0,20.4,0.0,0.0,509.88,785.58,0
1,1,63.0,1,1,1,2,0,0,0,0,1,1,0,1,1,90.45,0.0,100.0,580.23,6505.73,0
1,0,68.0,1,1,1,2,1,0,1,1,1,1,1,0,0,107.7,0.0,0.0,1632.68,8953.58,0
1,1,58.0,1,1,1,2,0,0,1,0,0,0,1,0,0,80.65,0.0,0.0,2590.86,7398.21,0
0,1,19.0,1,0,1,2,1,1,1,1,1,1,0,0,0,106.6,21.72,40.0,538.65,2491.38,1
0,1,1.0,1,0,1,1,0,0,0,0,0,0,0,0,0,-9.0,0.0,10.0,22.11,77.91,1
0,2,24.0,1,0,1,2,0,1,0,1,1,1,1,2,0,96.55,0.0,0.0,498.72,2762.17,0
0,0,18.0,1,1,1,2,0,0,0,1,0,1,1,0,0,85.2,0.0,0.0,439.2,1993.1,1
1,1,51.0,1,0,1,0,1,0,1,1,1,1,1,1,0,76.4,0.0,0.0,1614.66,5580.96,0
1,1,45.0,1,0,1,0,1,1,0,1,1,1,1,1,0,78.8,23.28,0.0,445.95,4020.17,0
0,0,61.0,1,1,1,1,1,0,0,0,0,0,0,0,0,59.8,0.0,100.0,1628.7,5370.2,0
0,2,1.0,1,0,0,0,0,0,0,0,0,0,1,0,1,20.2,0.0,0.0,48.25,68.45,1
0,0,33.0,1,0,1,0,0,0,1,0,0,0,1,1,1,53.75,0.0,0.0,509.85,2367.15,0
1,0,2.0,1,0,1,1,0,0,0,0,0,1,1,0,1,-7.0,0.0,0.0,99.62,184.12,1
0,0,8.0,1,0,0,0,0,0,0,0,0,0,1,0,0,20.15,0.0,0.0,90.8,247.05,1
0,1,26.0,1,0,0,1,0,0,0,0,0,0,1,2,1,19.65,0.0,0.0,330.46,825.36,0
0,1,23.0,1,0,1,2,1,0,0,0,0,0,1,0,0,75.0,0.0,0.0,552.92,2331.42,0
1,1,1.0,0,0,1,0,0,0,1,0,1,1,1,0,2,44.65,0.0,0.0,0.0,44.65,1
0,1,2.0,1,1,1,2,0,0,0,1,1,1,1,0,0,95.15,0.0,0.0,77.02,273.92,1
1,2,13.0,1,1,1,2,1,0,0,0,1,1,1,2,1,93.8,0.0,0.0,625.95,1886.95,0
0,1,1.0,1,0,0,0,0,0,0,0,0,0,1,0,1,20.15,0.0,0.0,3.09,23.24,1
0,1,4.0,0,0,1,1,1,0,0,0,0,0,1,0,0,29.05,0.0,0.0,0.0,129.6,0
1,1,22.0,1,1,1,0,1,0,0,0,0,0,1,0,0,59.0,0.0,0.0,1087.46,2342.16,1
0,1,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,19.6,0.0,0.0,59.62,95.47,1
